======================================================================
Run 7/16  |  size=S  split=50%
Config : config/train_shakespeare_char_S.py
Out dir: out-shakespeare-S-split50
Log    : logs/train_S_split50.log
======================================================================
Command: /home/nico/uni/jupyter/Advanced NLP/.venv/bin/python train.py config/train_shakespeare_char_S.py --train_file=train_50.bin --out_dir=out-shakespeare-S-split50 --wandb_run_name=S-split50

/home/nico/uni/jupyter/Advanced NLP/nanoGPT/train.py:198: FutureWarning: `torch.cuda.amp.GradScaler(args...)` is deprecated. Please use `torch.amp.GradScaler('cuda', args...)` instead.
  scaler = torch.cuda.amp.GradScaler(enabled=(dtype == 'float16'))
Overriding config with config/train_shakespeare_char_S.py:
# Baseline configuration
out_dir = 'out-shakespeare-S'
eval_interval = 250
eval_iters = 200
log_interval = 10
always_save_checkpoint = False
wandb_log = False
wandb_project = 'nanoGPT-assignment'
wandb_run_name = 'baseline'
dataset = 'shakespeare_char'
gradient_accumulation_steps = 1
batch_size = 64
block_size = 256
n_layer = 4
n_head = 4
n_embd = 128
dropout = 0.2
learning_rate = 1e-3
max_iters = 5000
lr_decay_iters = 5000
min_lr = 1e-4
beta2 = 0.99
warmup_iters = 100
weight_decay = 1e-1
device = 'cuda' # change to 'cuda' if you have a GPU
compile = True # set True only on Linux with GPU

Overriding: train_file = train_50.bin
Overriding: out_dir = out-shakespeare-S-split50
Overriding: wandb_run_name = S-split50
tokens per iteration will be: 16,384
found vocab_size = 65 (inside data/shakespeare_char/meta.pkl)
Initializing a new model from scratch
number of parameters: 0.80M
num decayed parameter tensors: 18, with 827,520 parameters
num non-decayed parameter tensors: 9, with 1,152 parameters
using fused AdamW: True
compiling the model... (takes a ~minute)
step 0: train loss 4.1913, val loss 4.1903
iter 0: loss 4.1926, time 1923.01ms, mfu -100.00%
iter 10: loss 3.7775, time 3.76ms, mfu 8.87%
iter 20: loss 3.5698, time 3.98ms, mfu 8.82%
iter 30: loss 3.2949, time 3.45ms, mfu 8.91%
iter 40: loss 3.0539, time 3.59ms, mfu 8.94%
iter 50: loss 2.8841, time 3.55ms, mfu 8.99%
iter 60: loss 2.7560, time 3.69ms, mfu 8.99%
iter 70: loss 2.6734, time 3.53ms, mfu 9.04%
iter 80: loss 2.6402, time 3.92ms, mfu 8.99%
iter 90: loss 2.5762, time 3.62ms, mfu 9.01%
iter 100: loss 2.5578, time 3.81ms, mfu 8.98%
iter 110: loss 2.5375, time 3.53ms, mfu 9.03%
iter 120: loss 2.5437, time 3.61ms, mfu 9.05%
iter 130: loss 2.4975, time 3.60ms, mfu 9.07%
iter 140: loss 2.4996, time 3.58ms, mfu 9.09%
iter 150: loss 2.5087, time 3.54ms, mfu 9.13%
iter 160: loss 2.4914, time 3.46ms, mfu 9.18%
iter 170: loss 2.4922, time 3.89ms, mfu 9.12%
iter 180: loss 2.4993, time 3.60ms, mfu 9.13%
iter 190: loss 2.4643, time 3.71ms, mfu 9.12%
iter 200: loss 2.4731, time 3.70ms, mfu 9.11%
iter 210: loss 2.4422, time 3.57ms, mfu 9.13%
iter 220: loss 2.4484, time 3.80ms, mfu 9.09%
iter 230: loss 2.4149, time 3.55ms, mfu 9.13%
iter 240: loss 2.4225, time 3.54ms, mfu 9.16%
step 250: train loss 2.3843, val loss 2.4498
saving checkpoint to out-shakespeare-S-split50
iter 250: loss 2.4196, time 841.79ms, mfu 8.24%
iter 260: loss 2.4067, time 3.60ms, mfu 8.35%
iter 270: loss 2.4039, time 3.58ms, mfu 8.44%
iter 280: loss 2.3825, time 3.85ms, mfu 8.47%
iter 290: loss 2.4049, time 3.46ms, mfu 8.58%
iter 300: loss 2.4106, time 3.79ms, mfu 8.60%
iter 310: loss 2.3711, time 4.04ms, mfu 8.57%
iter 320: loss 2.3641, time 3.64ms, mfu 8.63%
iter 330: loss 2.3527, time 3.66ms, mfu 8.68%
iter 340: loss 2.3266, time 3.50ms, mfu 8.76%
iter 350: loss 2.3274, time 3.58ms, mfu 8.82%
iter 360: loss 2.3505, time 3.59ms, mfu 8.86%
iter 370: loss 2.3352, time 3.45ms, mfu 8.94%
iter 380: loss 2.3168, time 3.79ms, mfu 8.93%
iter 390: loss 2.3063, time 3.59ms, mfu 8.96%
iter 400: loss 2.3123, time 3.54ms, mfu 9.01%
iter 410: loss 2.3106, time 3.52ms, mfu 9.06%
iter 420: loss 2.2974, time 3.77ms, mfu 9.04%
