======================================================================
Run 10/16  |  size=M  split=25%
Config : config/train_shakespeare_char_M.py
Out dir: out-shakespeare-M-split25
Log    : logs/train_M_split25.log
======================================================================
Command: /home/nico/uni/jupyter/Advanced NLP/.venv/bin/python train.py config/train_shakespeare_char_M.py --train_file=train_25.bin --out_dir=out-shakespeare-M-split25 --wandb_run_name=M-split25

/home/nico/uni/jupyter/Advanced NLP/nanoGPT/train.py:198: FutureWarning: `torch.cuda.amp.GradScaler(args...)` is deprecated. Please use `torch.amp.GradScaler('cuda', args...)` instead.
  scaler = torch.cuda.amp.GradScaler(enabled=(dtype == 'float16'))
Overriding config with config/train_shakespeare_char_M.py:
# Baseline configuration
out_dir = 'out-shakespeare-M'
eval_interval = 250
eval_iters = 200
log_interval = 10
always_save_checkpoint = False
wandb_log = False
wandb_project = 'nanoGPT-assignment'
wandb_run_name = 'baseline'
dataset = 'shakespeare_char'
gradient_accumulation_steps = 1
batch_size = 64
block_size = 256
n_layer = 6
n_head = 6
n_embd = 384
dropout = 0.2
learning_rate = 1e-3
max_iters = 5000
lr_decay_iters = 5000
min_lr = 1e-4
beta2 = 0.99
warmup_iters = 100
weight_decay = 1e-1
device = 'cuda' # change to 'cuda' if you have a GPU
compile = True # set True only on Linux with GPU

Overriding: train_file = train_25.bin
Overriding: out_dir = out-shakespeare-M-split25
Overriding: wandb_run_name = M-split25
tokens per iteration will be: 16,384
found vocab_size = 65 (inside data/shakespeare_char/meta.pkl)
Initializing a new model from scratch
number of parameters: 10.65M
num decayed parameter tensors: 26, with 10,740,096 parameters
num non-decayed parameter tensors: 13, with 4,992 parameters
using fused AdamW: True
compiling the model... (takes a ~minute)
step 0: train loss 4.2838, val loss 4.2823
iter 0: loss 4.2643, time 5164.57ms, mfu -100.00%
iter 10: loss 3.1020, time 29.25ms, mfu 12.74%
iter 20: loss 2.7249, time 29.33ms, mfu 12.73%
iter 30: loss 2.5911, time 29.35ms, mfu 12.73%
iter 40: loss 2.5275, time 29.61ms, mfu 12.72%
iter 50: loss 2.4996, time 29.38ms, mfu 12.71%
iter 60: loss 2.4785, time 29.37ms, mfu 12.71%
iter 70: loss 2.4484, time 29.55ms, mfu 12.70%
iter 80: loss 2.4303, time 29.46ms, mfu 12.69%
iter 90: loss 2.4055, time 29.43ms, mfu 12.69%
iter 100: loss 2.4149, time 29.40ms, mfu 12.69%
iter 110: loss 2.3896, time 29.45ms, mfu 12.69%
iter 120: loss 2.3911, time 29.49ms, mfu 12.68%
iter 130: loss 2.3542, time 29.40ms, mfu 12.68%
iter 140: loss 2.3390, time 29.50ms, mfu 12.68%
iter 150: loss 2.3359, time 29.48ms, mfu 12.67%
iter 160: loss 2.2791, time 29.38ms, mfu 12.67%
iter 170: loss 2.2704, time 29.39ms, mfu 12.67%
iter 180: loss 2.2041, time 29.43ms, mfu 12.67%
iter 190: loss 2.1781, time 29.40ms, mfu 12.67%
iter 200: loss 2.1041, time 29.39ms, mfu 12.67%
iter 210: loss 2.0821, time 29.52ms, mfu 12.67%
iter 220: loss 2.0175, time 29.37ms, mfu 12.67%
iter 230: loss 1.9774, time 29.45ms, mfu 12.67%
iter 240: loss 1.9435, time 29.55ms, mfu 12.66%
step 250: train loss 1.8295, val loss 2.2607
saving checkpoint to out-shakespeare-M-split25
iter 250: loss 1.9073, time 4051.96ms, mfu 11.41%
iter 260: loss 1.8681, time 29.36ms, mfu 11.53%
iter 270: loss 1.8369, time 29.35ms, mfu 11.65%
iter 280: loss 1.8301, time 29.34ms, mfu 11.76%
iter 290: loss 1.8141, time 29.68ms, mfu 11.83%
iter 300: loss 1.8027, time 29.33ms, mfu 11.92%
iter 310: loss 1.7374, time 29.35ms, mfu 12.00%
iter 320: loss 1.7484, time 29.54ms, mfu 12.06%
iter 330: loss 1.7094, time 29.53ms, mfu 12.12%
iter 340: loss 1.6991, time 29.34ms, mfu 12.18%
iter 350: loss 1.6378, time 29.49ms, mfu 12.22%
iter 360: loss 1.6427, time 29.54ms, mfu 12.26%
iter 370: loss 1.6648, time 29.38ms, mfu 12.30%
iter 380: loss 1.6297, time 29.38ms, mfu 12.34%
iter 390: loss 1.6446, time 29.56ms, mfu 12.37%
iter 400: loss 1.6030, time 29.35ms, mfu 12.40%
iter 410: loss 1.6184, time 29.44ms, mfu 12.43%
iter 420: loss 1.5662, time 29.58ms, mfu 12.44%
iter 430: loss 1.5489, time 29.36ms, mfu 12.47%
iter 440: loss 1.5561, time 29.47ms, mfu 12.49%
iter 450: loss 1.5421, time 29.51ms, mfu 12.50%
iter 460: loss 1.5138, time 29.47ms, mfu 12.51%
iter 470: loss 1.5250, time 29.36ms, mfu 12.53%
iter 480: loss 1.4897, time 29.35ms, mfu 12.55%
iter 490: loss 1.5114, time 29.61ms, mfu 12.55%
step 500: train loss 1.3882, val loss 2.0967
saving checkpoint to out-shakespeare-M-split25
iter 500: loss 1.4578, time 4133.38ms, mfu 11.31%
iter 510: loss 1.4604, time 29.36ms, mfu 11.44%
iter 520: loss 1.4409, time 29.45ms, mfu 11.57%
iter 530: loss 1.4327, time 29.35ms, mfu 11.68%
iter 540: loss 1.4173, time 29.70ms, mfu 11.77%
iter 550: loss 1.4409, time 29.34ms, mfu 11.86%
iter 560: loss 1.3896, time 29.34ms, mfu 11.94%
iter 570: loss 1.3547, time 29.58ms, mfu 12.01%
iter 580: loss 1.3925, time 29.48ms, mfu 12.07%
iter 590: loss 1.3703, time 29.35ms, mfu 12.13%
iter 600: loss 1.3591, time 29.44ms, mfu 12.19%
iter 610: loss 1.3519, time 29.46ms, mfu 12.23%
iter 620: loss 1.3660, time 29.45ms, mfu 12.27%
iter 630: loss 1.3506, time 29.38ms, mfu 12.32%
iter 640: loss 1.3224, time 29.54ms, mfu 12.35%
iter 650: loss 1.3278, time 29.41ms, mfu 12.38%
iter 660: loss 1.3447, time 29.36ms, mfu 12.41%
iter 670: loss 1.3289, time 29.59ms, mfu 12.43%
iter 680: loss 1.3404, time 29.43ms, mfu 12.45%
iter 690: loss 1.2769, time 29.36ms, mfu 12.48%
iter 700: loss 1.2750, time 29.45ms, mfu 12.49%
iter 710: loss 1.2954, time 29.57ms, mfu 12.50%
iter 720: loss 1.3008, time 29.36ms, mfu 12.52%
iter 730: loss 1.2542, time 29.35ms, mfu 12.54%
iter 740: loss 1.3006, time 29.50ms, mfu 12.55%
step 750: train loss 1.1393, val loss 2.0980
iter 750: loss 1.2847, time 3950.97ms, mfu 11.30%
iter 760: loss 1.3012, time 29.52ms, mfu 11.44%
