======================================================================
Run 15/16  |  size=L  split=50%
Config : config/train_shakespeare_char_L.py
Out dir: out-shakespeare-L-split50
Log    : logs/train_L_split50.log
======================================================================
Command: /home/nico/uni/jupyter/Advanced NLP/.venv/bin/python train.py config/train_shakespeare_char_L.py --train_file=train_50.bin --out_dir=out-shakespeare-L-split50 --wandb_run_name=L-split50

/home/nico/uni/jupyter/Advanced NLP/nanoGPT/train.py:198: FutureWarning: `torch.cuda.amp.GradScaler(args...)` is deprecated. Please use `torch.amp.GradScaler('cuda', args...)` instead.
  scaler = torch.cuda.amp.GradScaler(enabled=(dtype == 'float16'))
Overriding config with config/train_shakespeare_char_L.py:
# Baseline configuration
out_dir = 'out-shakespeare-L'
eval_interval = 250
eval_iters = 200
log_interval = 10
always_save_checkpoint = False
wandb_log = False
wandb_project = 'nanoGPT-assignment'
wandb_run_name = 'baseline'
dataset = 'shakespeare_char'
gradient_accumulation_steps = 1
batch_size = 64
block_size = 256
n_layer = 8
n_head = 8
n_embd = 512
dropout = 0.2
learning_rate = 1e-3
max_iters = 5000
lr_decay_iters = 5000
min_lr = 1e-4
beta2 = 0.99
warmup_iters = 100
weight_decay = 1e-1
device = 'cuda' # change to 'cuda' if you have a GPU
compile = True # set True only on Linux with GPU

Overriding: train_file = train_50.bin
Overriding: out_dir = out-shakespeare-L-split50
Overriding: wandb_run_name = L-split50
tokens per iteration will be: 16,384
found vocab_size = 65 (inside data/shakespeare_char/meta.pkl)
Initializing a new model from scratch
number of parameters: 25.21M
num decayed parameter tensors: 34, with 25,330,176 parameters
num non-decayed parameter tensors: 17, with 8,704 parameters
iter 760: loss 1.2666, time 61.92ms, mfu 12.53%
iter 770: loss 1.2834, time 62.20ms, mfu 12.66%
iter 780: loss 1.2721, time 62.05ms, mfu 12.78%
iter 790: loss 1.2582, time 61.97ms, mfu 12.89%
iter 800: loss 1.2641, time 62.14ms, mfu 12.98%
iter 810: loss 1.2642, time 61.93ms, mfu 13.08%
iter 820: loss 1.2420, time 62.16ms, mfu 13.15%
iter 830: loss 1.2349, time 61.95ms, mfu 13.23%
iter 840: loss 1.2054, time 62.05ms, mfu 13.29%
iter 850: loss 1.2441, time 62.11ms, mfu 13.35%
iter 860: loss 1.2052, time 62.01ms, mfu 13.40%
iter 870: loss 1.1914, time 62.14ms, mfu 13.44%
iter 880: loss 1.2162, time 62.06ms, mfu 13.48%
iter 890: loss 1.1887, time 62.05ms, mfu 13.52%
iter 900: loss 1.1816, time 62.09ms, mfu 13.56%
iter 910: loss 1.1849, time 62.07ms, mfu 13.59%
iter 920: loss 1.1782, time 62.03ms, mfu 13.61%
iter 930: loss 1.1467, time 62.08ms, mfu 13.64%
iter 940: loss 1.1728, time 62.04ms, mfu 13.66%
iter 950: loss 1.1904, time 62.10ms, mfu 13.68%
iter 960: loss 1.1899, time 62.02ms, mfu 13.70%
iter 970: loss 1.1543, time 62.03ms, mfu 13.72%
iter 980: loss 1.1255, time 61.94ms, mfu 13.73%
iter 990: loss 1.1495, time 62.18ms, mfu 13.74%
step 1000: train loss 1.0372, val loss 1.9356
iter 1000: loss 1.1504, time 8072.60ms, mfu 12.38%
iter 1010: loss 1.1324, time 62.12ms, mfu 12.53%
iter 1020: loss 1.1020, time 62.09ms, mfu 12.66%
iter 1030: loss 1.1108, time 62.11ms, mfu 12.78%
iter 1040: loss 1.1080, time 62.20ms, mfu 12.88%
iter 1050: loss 1.1358, time 62.10ms, mfu 12.98%
iter 1060: loss 1.1125, time 62.30ms, mfu 13.06%
iter 1070: loss 1.1086, time 62.10ms, mfu 13.14%
iter 1080: loss 1.1020, time 62.06ms, mfu 13.22%
iter 1090: loss 1.0678, time 62.23ms, mfu 13.28%
iter 1100: loss 1.0722, time 61.99ms, mfu 13.34%
iter 1110: loss 1.0152, time 62.05ms, mfu 13.39%
iter 1120: loss 1.0908, time 62.25ms, mfu 13.43%
iter 1130: loss 1.0480, time 61.95ms, mfu 13.48%
iter 1140: loss 1.0348, time 62.09ms, mfu 13.52%
iter 1150: loss 1.0386, time 62.15ms, mfu 13.55%
iter 1160: loss 1.0246, time 62.11ms, mfu 13.58%
iter 1170: loss 1.0351, time 62.16ms, mfu 13.60%
iter 1180: loss 0.9908, time 62.11ms, mfu 13.63%
iter 1190: loss 1.0306, time 62.23ms, mfu 13.65%
iter 1200: loss 0.9779, time 62.06ms, mfu 13.67%
iter 1210: loss 1.0047, time 62.16ms, mfu 13.69%
iter 1220: loss 0.9819, time 62.24ms, mfu 13.70%
iter 1230: loss 0.9583, time 62.25ms, mfu 13.71%
iter 1240: loss 0.9990, time 62.24ms, mfu 13.72%
step 1250: train loss 0.8399, val loss 2.0528
iter 1250: loss 1.0046, time 8074.28ms, mfu 12.36%
iter 1260: loss 0.9540, time 62.07ms, mfu 12.51%
iter 1270: loss 0.9171, time 61.96ms, mfu 12.65%
iter 1280: loss 0.9643, time 62.13ms, mfu 12.77%
iter 1290: loss 0.9363, time 62.06ms, mfu 12.88%
iter 1300: loss 0.9227, time 62.02ms, mfu 12.98%
iter 1310: loss 0.9359, time 62.20ms, mfu 13.06%
iter 1320: loss 0.9258, time 62.18ms, mfu 13.14%
iter 1330: loss 0.8982, time 62.05ms, mfu 13.21%
iter 1340: loss 0.9367, time 62.12ms, mfu 13.28%
iter 1350: loss 0.9048, time 62.17ms, mfu 13.33%
iter 1360: loss 0.8726, time 62.05ms, mfu 13.39%
iter 1370: loss 0.8739, time 62.17ms, mfu 13.43%
iter 1380: loss 0.8755, time 62.27ms, mfu 13.47%
iter 1390: loss 0.8561, time 61.96ms, mfu 13.51%
iter 1400: loss 0.8348, time 62.04ms, mfu 13.55%
iter 1410: loss 0.8351, time 62.09ms, mfu 13.58%
iter 1420: loss 0.8272, time 62.25ms, mfu 13.60%
iter 1430: loss 0.8071, time 62.03ms, mfu 13.63%
iter 1440: loss 0.8357, time 62.15ms, mfu 13.65%
iter 1450: loss 0.8531, time 62.31ms, mfu 13.67%
iter 1460: loss 0.8198, time 62.02ms, mfu 13.69%
iter 1470: loss 0.8233, time 62.16ms, mfu 13.70%
iter 1480: loss 0.8022, time 62.29ms, mfu 13.71%
iter 1490: loss 0.8169, time 62.01ms, mfu 13.73%
step 1500: train loss 0.6040, val loss 2.2637
iter 1500: loss 0.7866, time 8074.53ms, mfu 12.37%
iter 1510: loss 0.7504, time 62.10ms, mfu 12.52%
iter 1520: loss 0.7767, time 62.15ms, mfu 12.65%
iter 1530: loss 0.7895, time 62.16ms, mfu 12.77%
iter 1540: loss 0.7443, time 62.17ms, mfu 12.87%
iter 1550: loss 0.7556, time 62.16ms, mfu 12.97%
iter 1560: loss 0.7441, time 61.99ms, mfu 13.06%
iter 1570: loss 0.7483, time 62.11ms, mfu 13.14%
iter 1580: loss 0.7091, time 62.08ms, mfu 13.21%
iter 1590: loss 0.7324, time 62.02ms, mfu 13.28%
iter 1600: loss 0.6994, time 62.05ms, mfu 13.34%
iter 1610: loss 0.6972, time 62.23ms, mfu 13.39%
iter 1620: loss 0.6751, time 62.21ms, mfu 13.43%
iter 1630: loss 0.6904, time 62.03ms, mfu 13.47%
iter 1640: loss 0.6744, time 62.19ms, mfu 13.51%
iter 1650: loss 0.6754, time 62.07ms, mfu 13.55%
iter 1660: loss 0.6893, time 62.24ms, mfu 13.57%
iter 1670: loss 0.6571, time 62.42ms, mfu 13.59%
iter 1680: loss 0.6313, time 61.91ms, mfu 13.62%
iter 1690: loss 0.6633, time 61.99ms, mfu 13.65%
iter 1700: loss 0.6446, time 62.12ms, mfu 13.67%
iter 1710: loss 0.6180, time 62.05ms, mfu 13.69%
iter 1720: loss 0.6216, time 62.01ms, mfu 13.71%
iter 1730: loss 0.6075, time 62.03ms, mfu 13.72%
iter 1740: loss 0.6139, time 61.95ms, mfu 13.74%
step 1750: train loss 0.3988, val loss 2.5574
iter 1750: loss 0.5982, time 8074.62ms, mfu 12.38%
iter 1760: loss 0.5906, time 62.12ms, mfu 12.52%
iter 1770: loss 0.5784, time 62.21ms, mfu 12.65%
iter 1780: loss 0.5811, time 62.04ms, mfu 12.78%
iter 1790: loss 0.5558, time 62.27ms, mfu 12.88%
iter 1800: loss 0.5827, time 62.06ms, mfu 12.98%
iter 1810: loss 0.5710, time 62.07ms, mfu 13.07%
iter 1820: loss 0.5447, time 62.18ms, mfu 13.14%
iter 1830: loss 0.5711, time 62.09ms, mfu 13.21%
iter 1840: loss 0.5439, time 62.01ms, mfu 13.28%
iter 1850: loss 0.5341, time 62.34ms, mfu 13.33%
iter 1860: loss 0.5379, time 61.94ms, mfu 13.39%
iter 1870: loss 0.5231, time 62.10ms, mfu 13.43%
iter 1880: loss 0.5113, time 62.23ms, mfu 13.47%
iter 1890: loss 0.5337, time 61.95ms, mfu 13.51%
iter 1900: loss 0.5248, time 62.24ms, mfu 13.55%
iter 1910: loss 0.4932, time 62.04ms, mfu 13.58%
iter 1920: loss 0.5043, time 62.25ms, mfu 13.60%
iter 1930: loss 0.4802, time 62.17ms, mfu 13.63%
iter 1940: loss 0.4895, time 62.08ms, mfu 13.65%
iter 1950: loss 0.4978, time 62.30ms, mfu 13.66%
iter 1960: loss 0.4574, time 62.08ms, mfu 13.68%
iter 1970: loss 0.4579, time 61.99ms, mfu 13.70%
iter 1980: loss 0.4718, time 62.23ms, mfu 13.72%
iter 1990: loss 0.4877, time 62.10ms, mfu 13.73%
step 2000: train loss 0.2602, val loss 2.8418
iter 2000: loss 0.4445, time 8069.66ms, mfu 12.37%
iter 2010: loss 0.4418, time 62.33ms, mfu 12.51%
iter 2020: loss 0.4327, time 62.07ms, mfu 12.65%
iter 2030: loss 0.4380, time 62.01ms, mfu 12.77%
iter 2040: loss 0.4392, time 62.18ms, mfu 12.88%
iter 2050: loss 0.4455, time 61.97ms, mfu 12.98%
iter 2060: loss 0.4459, time 62.23ms, mfu 13.06%
iter 2070: loss 0.4236, time 62.08ms, mfu 13.14%
iter 2080: loss 0.4166, time 61.99ms, mfu 13.21%
iter 2090: loss 0.4188, time 62.31ms, mfu 13.27%
iter 2100: loss 0.4151, time 62.01ms, mfu 13.33%
iter 2110: loss 0.4076, time 62.15ms, mfu 13.38%
iter 2120: loss 0.4067, time 62.15ms, mfu 13.43%
iter 2130: loss 0.3952, time 62.02ms, mfu 13.47%
iter 2140: loss 0.4181, time 62.22ms, mfu 13.51%
iter 2150: loss 0.3995, time 62.04ms, mfu 13.55%
iter 2160: loss 0.3715, time 62.07ms, mfu 13.58%
iter 2170: loss 0.3711, time 62.16ms, mfu 13.60%
iter 2180: loss 0.3682, time 62.12ms, mfu 13.63%
iter 2190: loss 0.3625, time 62.12ms, mfu 13.65%
iter 2200: loss 0.3459, time 62.01ms, mfu 13.67%
iter 2210: loss 0.3751, time 62.03ms, mfu 13.69%
iter 2220: loss 0.4006, time 62.19ms, mfu 13.71%
iter 2230: loss 0.3638, time 61.96ms, mfu 13.72%
iter 2240: loss 0.3576, time 62.06ms, mfu 13.74%
step 2250: train loss 0.1772, val loss 3.1188
iter 2250: loss 0.3276, time 8075.65ms, mfu 12.37%
iter 2260: loss 0.3572, time 62.10ms, mfu 12.52%
iter 2270: loss 0.3422, time 62.09ms, mfu 12.66%
iter 2280: loss 0.3544, time 62.15ms, mfu 12.77%
iter 2290: loss 0.3387, time 62.12ms, mfu 12.88%
iter 2300: loss 0.3571, time 62.12ms, mfu 12.98%
iter 2310: loss 0.3493, time 62.14ms, mfu 13.07%
iter 2320: loss 0.3612, time 62.03ms, mfu 13.15%
iter 2330: loss 0.3279, time 62.03ms, mfu 13.22%
iter 2340: loss 0.3281, time 62.09ms, mfu 13.28%
iter 2350: loss 0.3096, time 62.23ms, mfu 13.34%
iter 2360: loss 0.3154, time 62.03ms, mfu 13.39%
iter 2370: loss 0.3273, time 62.11ms, mfu 13.44%
iter 2380: loss 0.3213, time 62.09ms, mfu 13.48%
iter 2390: loss 0.3089, time 62.16ms, mfu 13.51%
iter 2400: loss 0.2969, time 62.21ms, mfu 13.55%
iter 2410: loss 0.3214, time 62.05ms, mfu 13.58%
iter 2420: loss 0.3098, time 62.18ms, mfu 13.60%
iter 2430: loss 0.3062, time 62.16ms, mfu 13.63%
iter 2440: loss 0.2857, time 62.09ms, mfu 13.65%
iter 2450: loss 0.2894, time 62.23ms, mfu 13.67%
iter 2460: loss 0.3031, time 61.97ms, mfu 13.69%
iter 2470: loss 0.3008, time 61.98ms, mfu 13.71%
iter 2480: loss 0.2998, time 62.37ms, mfu 13.72%
iter 2490: loss 0.2999, time 61.97ms, mfu 13.73%
step 2500: train loss 0.1319, val loss 3.3440
iter 2500: loss 0.2816, time 8071.80ms, mfu 12.37%
iter 2510: loss 0.2782, time 62.05ms, mfu 12.52%
iter 2520: loss 0.2885, time 62.02ms, mfu 12.66%
iter 2530: loss 0.2685, time 62.09ms, mfu 12.78%
iter 2540: loss 0.2706, time 62.03ms, mfu 12.88%
iter 2550: loss 0.2832, time 62.12ms, mfu 12.98%
iter 2560: loss 0.2737, time 62.15ms, mfu 13.07%
iter 2570: loss 0.2656, time 61.99ms, mfu 13.15%
iter 2580: loss 0.2649, time 61.98ms, mfu 13.22%
iter 2590: loss 0.2721, time 62.09ms, mfu 13.29%
iter 2600: loss 0.2574, time 62.15ms, mfu 13.34%
iter 2610: loss 0.2617, time 62.02ms, mfu 13.39%
iter 2620: loss 0.2680, time 62.15ms, mfu 13.44%
iter 2630: loss 0.2689, time 62.41ms, mfu 13.47%
iter 2640: loss 0.2561, time 62.00ms, mfu 13.51%
iter 2650: loss 0.2414, time 62.10ms, mfu 13.55%
iter 2660: loss 0.2565, time 62.17ms, mfu 13.58%
iter 2670: loss 0.2377, time 62.03ms, mfu 13.61%
iter 2680: loss 0.2643, time 62.13ms, mfu 13.63%
iter 2690: loss 0.2562, time 62.10ms, mfu 13.65%
iter 2700: loss 0.2483, time 62.05ms, mfu 13.67%
iter 2710: loss 0.2367, time 62.15ms, mfu 13.69%
iter 2720: loss 0.2494, time 62.20ms, mfu 13.70%
iter 2730: loss 0.2353, time 62.00ms, mfu 13.72%
iter 2740: loss 0.2340, time 62.16ms, mfu 13.73%
step 2750: train loss 0.1082, val loss 3.5702
iter 2750: loss 0.2416, time 8070.02ms, mfu 12.37%
iter 2760: loss 0.2235, time 62.00ms, mfu 12.52%
iter 2770: loss 0.2376, time 62.13ms, mfu 12.65%
iter 2780: loss 0.2296, time 62.12ms, mfu 12.77%
iter 2790: loss 0.2387, time 62.12ms, mfu 12.88%
iter 2800: loss 0.2257, time 62.12ms, mfu 12.98%
iter 2810: loss 0.2199, time 61.97ms, mfu 13.07%
iter 2820: loss 0.2221, time 62.14ms, mfu 13.15%
iter 2830: loss 0.2173, time 62.21ms, mfu 13.21%
iter 2840: loss 0.2185, time 62.12ms, mfu 13.28%
iter 2850: loss 0.2183, time 62.01ms, mfu 13.34%
iter 2860: loss 0.2322, time 62.22ms, mfu 13.39%
iter 2870: loss 0.2204, time 62.16ms, mfu 13.43%
iter 2880: loss 0.1973, time 62.06ms, mfu 13.47%
iter 2890: loss 0.2200, time 61.86ms, mfu 13.52%
iter 2900: loss 0.2175, time 62.14ms, mfu 13.55%
iter 2910: loss 0.2066, time 62.05ms, mfu 13.58%
iter 2920: loss 0.2257, time 62.13ms, mfu 13.61%
iter 2930: loss 0.2142, time 62.12ms, mfu 13.63%
iter 2940: loss 0.2144, time 62.06ms, mfu 13.66%
iter 2950: loss 0.2054, time 62.07ms, mfu 13.68%
iter 2960: loss 0.2008, time 62.06ms, mfu 13.69%
iter 2970: loss 0.1959, time 62.07ms, mfu 13.71%
iter 2980: loss 0.2056, time 62.21ms, mfu 13.72%
iter 2990: loss 0.1909, time 62.06ms, mfu 13.74%
step 3000: train loss 0.0946, val loss 3.7704
iter 3000: loss 0.2092, time 8070.90ms, mfu 12.37%
iter 3010: loss 0.1952, time 62.08ms, mfu 12.52%
iter 3020: loss 0.2124, time 62.16ms, mfu 12.65%
iter 3030: loss 0.1969, time 62.09ms, mfu 12.77%
iter 3040: loss 0.1913, time 62.09ms, mfu 12.88%
iter 3050: loss 0.1893, time 61.97ms, mfu 12.98%
iter 3060: loss 0.1991, time 62.29ms, mfu 13.07%
iter 3070: loss 0.1873, time 61.96ms, mfu 13.15%
iter 3080: loss 0.1893, time 62.14ms, mfu 13.22%
iter 3090: loss 0.1897, time 62.08ms, mfu 13.28%
iter 3100: loss 0.1946, time 62.08ms, mfu 13.34%
iter 3110: loss 0.1952, time 62.19ms, mfu 13.39%
iter 3120: loss 0.1864, time 61.98ms, mfu 13.44%
iter 3130: loss 0.1871, time 62.07ms, mfu 13.48%
iter 3140: loss 0.1872, time 62.22ms, mfu 13.51%
iter 3150: loss 0.1795, time 62.02ms, mfu 13.55%
iter 3160: loss 0.1786, time 62.09ms, mfu 13.58%
iter 3170: loss 0.1846, time 62.17ms, mfu 13.61%
iter 3180: loss 0.1781, time 62.06ms, mfu 13.63%
iter 3190: loss 0.1807, time 62.15ms, mfu 13.65%
iter 3200: loss 0.1754, time 61.96ms, mfu 13.68%
iter 3210: loss 0.1796, time 62.00ms, mfu 13.70%
iter 3220: loss 0.1773, time 62.21ms, mfu 13.71%
iter 3230: loss 0.1834, time 62.02ms, mfu 13.73%
iter 3240: loss 0.1769, time 62.17ms, mfu 13.74%
step 3250: train loss 0.0856, val loss 3.9271
iter 3250: loss 0.1767, time 8070.60ms, mfu 12.37%
iter 3260: loss 0.1770, time 62.25ms, mfu 12.52%
iter 3270: loss 0.1722, time 62.20ms, mfu 12.65%
iter 3280: loss 0.1756, time 62.10ms, mfu 12.77%
iter 3290: loss 0.1757, time 62.11ms, mfu 12.88%
iter 3300: loss 0.1628, time 62.11ms, mfu 12.98%
iter 3310: loss 0.1702, time 62.12ms, mfu 13.06%
iter 3320: loss 0.1681, time 62.17ms, mfu 13.14%
iter 3330: loss 0.1677, time 62.10ms, mfu 13.21%
iter 3340: loss 0.1744, time 62.07ms, mfu 13.28%
iter 3350: loss 0.1611, time 62.24ms, mfu 13.33%
iter 3360: loss 0.1548, time 62.08ms, mfu 13.38%
iter 3370: loss 0.1768, time 62.09ms, mfu 13.43%
iter 3380: loss 0.1626, time 62.10ms, mfu 13.47%
iter 3390: loss 0.1600, time 62.09ms, mfu 13.51%
iter 3400: loss 0.1595, time 62.01ms, mfu 13.55%
iter 3410: loss 0.1595, time 62.12ms, mfu 13.58%
iter 3420: loss 0.1527, time 62.02ms, mfu 13.61%
iter 3430: loss 0.1656, time 62.15ms, mfu 13.63%
iter 3440: loss 0.1592, time 62.06ms, mfu 13.65%
iter 3450: loss 0.1612, time 62.17ms, mfu 13.67%
iter 3460: loss 0.1536, time 62.26ms, mfu 13.69%
iter 3470: loss 0.1532, time 62.26ms, mfu 13.70%
iter 3480: loss 0.1528, time 61.94ms, mfu 13.72%
iter 3490: loss 0.1582, time 62.09ms, mfu 13.73%
step 3500: train loss 0.0802, val loss 4.0712
iter 3500: loss 0.1515, time 8070.81ms, mfu 12.37%
iter 3510: loss 0.1468, time 61.99ms, mfu 12.52%
iter 3520: loss 0.1481, time 62.14ms, mfu 12.65%
iter 3530: loss 0.1507, time 62.15ms, mfu 12.77%
iter 3540: loss 0.1443, time 62.10ms, mfu 12.88%
iter 3550: loss 0.1468, time 62.32ms, mfu 12.97%
iter 3560: loss 0.1422, time 62.13ms, mfu 13.06%
iter 3570: loss 0.1507, time 62.10ms, mfu 13.14%
iter 3580: loss 0.1356, time 61.97ms, mfu 13.21%
iter 3590: loss 0.1504, time 62.10ms, mfu 13.28%
iter 3600: loss 0.1497, time 62.29ms, mfu 13.33%
iter 3610: loss 0.1473, time 62.11ms, mfu 13.38%
iter 3620: loss 0.1464, time 62.02ms, mfu 13.43%
iter 3630: loss 0.1483, time 62.40ms, mfu 13.47%
iter 3640: loss 0.1459, time 62.08ms, mfu 13.51%
iter 3650: loss 0.1446, time 62.10ms, mfu 13.54%
iter 3660: loss 0.1419, time 62.07ms, mfu 13.57%
iter 3670: loss 0.1351, time 62.04ms, mfu 13.60%
iter 3680: loss 0.1400, time 62.15ms, mfu 13.63%
iter 3690: loss 0.1458, time 62.15ms, mfu 13.65%
iter 3700: loss 0.1396, time 62.03ms, mfu 13.67%
iter 3710: loss 0.1398, time 62.18ms, mfu 13.69%
iter 3720: loss 0.1335, time 62.11ms, mfu 13.70%
iter 3730: loss 0.1400, time 62.19ms, mfu 13.72%
iter 3740: loss 0.1370, time 62.03ms, mfu 13.73%
step 3750: train loss 0.0771, val loss 4.2118
iter 3750: loss 0.1356, time 8072.49ms, mfu 12.37%
iter 3760: loss 0.1349, time 62.12ms, mfu 12.52%
iter 3770: loss 0.1364, time 62.17ms, mfu 12.65%
iter 3780: loss 0.1363, time 62.12ms, mfu 12.77%
iter 3790: loss 0.1352, time 62.13ms, mfu 12.88%
iter 3800: loss 0.1309, time 62.11ms, mfu 12.97%
iter 3810: loss 0.1392, time 62.22ms, mfu 13.06%
iter 3820: loss 0.1378, time 62.14ms, mfu 13.14%
iter 3830: loss 0.1403, time 62.04ms, mfu 13.21%
iter 3840: loss 0.1395, time 62.06ms, mfu 13.28%
iter 3850: loss 0.1347, time 62.01ms, mfu 13.34%
