======================================================================
Run 16/16  |  size=L  split=100%
Config : config/train_shakespeare_char_L.py
Out dir: out-shakespeare-L-split100
Log    : logs/train_L_split100.log
======================================================================
Command: /home/nico/uni/jupyter/Advanced NLP/.venv/bin/python train.py config/train_shakespeare_char_L.py --train_file=train_100.bin --out_dir=out-shakespeare-L-split100 --wandb_run_name=L-split100

/home/nico/uni/jupyter/Advanced NLP/nanoGPT/train.py:198: FutureWarning: `torch.cuda.amp.GradScaler(args...)` is deprecated. Please use `torch.amp.GradScaler('cuda', args...)` instead.
  scaler = torch.cuda.amp.GradScaler(enabled=(dtype == 'float16'))
Overriding config with config/train_shakespeare_char_L.py:
# Baseline configuration
out_dir = 'out-shakespeare-L'
eval_interval = 250
eval_iters = 200
log_interval = 10
always_save_checkpoint = False
wandb_log = False
wandb_project = 'nanoGPT-assignment'
wandb_run_name = 'baseline'
dataset = 'shakespeare_char'
gradient_accumulation_steps = 1
batch_size = 64
block_size = 256
n_layer = 8
n_head = 8
n_embd = 512
dropout = 0.2
learning_rate = 1e-3
max_iters = 5000
lr_decay_iters = 5000
min_lr = 1e-4
beta2 = 0.99
warmup_iters = 100
weight_decay = 1e-1
device = 'cuda' # change to 'cuda' if you have a GPU
compile = True # set True only on Linux with GPU

Overriding: train_file = train_100.bin
Overriding: out_dir = out-shakespeare-L-split100
Overriding: wandb_run_name = L-split100
tokens per iteration will be: 16,384
found vocab_size = 65 (inside data/shakespeare_char/meta.pkl)
Initializing a new model from scratch
number of parameters: 25.21M
num decayed parameter tensors: 34, with 25,330,176 parameters
num non-decayed parameter tensors: 17, with 8,704 parameters
using fused AdamW: True
compiling the model... (takes a ~minute)
iter 740: loss 1.3944, time 62.12ms, mfu 13.74%
step 750: train loss 1.3036, val loss 1.5395
saving checkpoint to out-shakespeare-L-split100
iter 750: loss 1.3566, time 8479.90ms, mfu 12.38%
iter 760: loss 1.3965, time 61.97ms, mfu 12.53%
iter 770: loss 1.3417, time 62.54ms, mfu 12.65%
iter 780: loss 1.3775, time 61.89ms, mfu 12.78%
iter 790: loss 1.3570, time 62.01ms, mfu 12.89%
iter 800: loss 1.2868, time 62.15ms, mfu 12.98%
iter 810: loss 1.3467, time 61.95ms, mfu 13.07%
iter 820: loss 1.3723, time 62.10ms, mfu 13.15%
iter 830: loss 1.3094, time 61.97ms, mfu 13.22%
iter 840: loss 1.3524, time 62.08ms, mfu 13.29%
iter 850: loss 1.2860, time 62.30ms, mfu 13.34%
iter 860: loss 1.2797, time 62.00ms, mfu 13.39%
iter 870: loss 1.2901, time 61.98ms, mfu 13.44%
iter 880: loss 1.2465, time 62.01ms, mfu 13.48%
iter 890: loss 1.3059, time 62.08ms, mfu 13.52%
iter 900: loss 1.2897, time 62.24ms, mfu 13.55%
iter 910: loss 1.2756, time 62.21ms, mfu 13.58%
iter 920: loss 1.2961, time 62.01ms, mfu 13.61%
iter 930: loss 1.2778, time 62.10ms, mfu 13.63%
iter 940: loss 1.2947, time 61.99ms, mfu 13.66%
iter 950: loss 1.2684, time 62.24ms, mfu 13.67%
iter 960: loss 1.2866, time 62.00ms, mfu 13.69%
iter 970: loss 1.2648, time 62.04ms, mfu 13.71%
iter 980: loss 1.2427, time 62.00ms, mfu 13.73%
iter 990: loss 1.2451, time 62.25ms, mfu 13.74%
step 1000: train loss 1.2018, val loss 1.4948
saving checkpoint to out-shakespeare-L-split100
iter 1000: loss 1.2964, time 8483.75ms, mfu 12.37%
iter 1010: loss 1.2593, time 61.83ms, mfu 12.53%
iter 1020: loss 1.2545, time 62.57ms, mfu 12.65%
iter 1030: loss 1.2813, time 62.05ms, mfu 12.77%
iter 1040: loss 1.2255, time 61.98ms, mfu 12.88%
iter 1050: loss 1.2768, time 62.21ms, mfu 12.98%
iter 1060: loss 1.2358, time 62.03ms, mfu 13.07%
iter 1070: loss 1.2320, time 62.18ms, mfu 13.14%
iter 1080: loss 1.2801, time 62.18ms, mfu 13.21%
iter 1090: loss 1.2147, time 61.95ms, mfu 13.28%
iter 1100: loss 1.2161, time 62.22ms, mfu 13.33%
iter 1110: loss 1.2218, time 61.96ms, mfu 13.39%
iter 1120: loss 1.2108, time 62.09ms, mfu 13.44%
iter 1130: loss 1.2371, time 62.11ms, mfu 13.48%
iter 1140: loss 1.2282, time 62.18ms, mfu 13.51%
iter 1150: loss 1.2151, time 62.17ms, mfu 13.55%
iter 1160: loss 1.1934, time 62.11ms, mfu 13.58%
iter 1170: loss 1.2371, time 62.14ms, mfu 13.60%
iter 1180: loss 1.1839, time 62.16ms, mfu 13.63%
iter 1190: loss 1.2088, time 62.15ms, mfu 13.65%
iter 1200: loss 1.1965, time 62.20ms, mfu 13.67%
iter 1210: loss 1.1894, time 62.13ms, mfu 13.68%
iter 1220: loss 1.1991, time 62.14ms, mfu 13.70%
iter 1230: loss 1.1923, time 62.14ms, mfu 13.72%
iter 1240: loss 1.2038, time 62.07ms, mfu 13.73%
step 1250: train loss 1.1232, val loss 1.4898
saving checkpoint to out-shakespeare-L-split100
iter 1250: loss 1.1825, time 8492.04ms, mfu 12.37%
iter 1260: loss 1.2058, time 62.03ms, mfu 12.52%
iter 1270: loss 1.1861, time 62.49ms, mfu 12.64%
iter 1280: loss 1.2198, time 62.01ms, mfu 12.77%
iter 1290: loss 1.1540, time 62.08ms, mfu 12.87%
iter 1300: loss 1.1693, time 61.96ms, mfu 12.98%
iter 1310: loss 1.1850, time 62.00ms, mfu 13.07%
iter 1320: loss 1.1665, time 62.25ms, mfu 13.14%
iter 1330: loss 1.1782, time 61.94ms, mfu 13.22%
iter 1340: loss 1.1614, time 62.28ms, mfu 13.28%
iter 1350: loss 1.1779, time 62.12ms, mfu 13.33%
