======================================================================
Run 14/16  |  size=L  split=25%
Config : config/train_shakespeare_char_L.py
Out dir: out-shakespeare-L-split25
Log    : logs/train_L_split25.log
======================================================================
Command: /home/nico/uni/jupyter/Advanced NLP/.venv/bin/python train.py config/train_shakespeare_char_L.py --train_file=train_25.bin --out_dir=out-shakespeare-L-split25 --wandb_run_name=L-split25

/home/nico/uni/jupyter/Advanced NLP/nanoGPT/train.py:198: FutureWarning: `torch.cuda.amp.GradScaler(args...)` is deprecated. Please use `torch.amp.GradScaler('cuda', args...)` instead.
  scaler = torch.cuda.amp.GradScaler(enabled=(dtype == 'float16'))
Overriding config with config/train_shakespeare_char_L.py:
# Baseline configuration
out_dir = 'out-shakespeare-L'
eval_interval = 250
eval_iters = 200
log_interval = 10
always_save_checkpoint = False
wandb_log = False
wandb_project = 'nanoGPT-assignment'
wandb_run_name = 'baseline'
dataset = 'shakespeare_char'
gradient_accumulation_steps = 1
batch_size = 64
block_size = 256
n_layer = 8
n_head = 8
n_embd = 512
dropout = 0.2
learning_rate = 1e-3
max_iters = 5000
lr_decay_iters = 5000
min_lr = 1e-4
beta2 = 0.99
warmup_iters = 100
weight_decay = 1e-1
device = 'cuda' # change to 'cuda' if you have a GPU
compile = True # set True only on Linux with GPU

Overriding: train_file = train_25.bin
Overriding: out_dir = out-shakespeare-L-split25
Overriding: wandb_run_name = L-split25
tokens per iteration will be: 16,384
found vocab_size = 65 (inside data/shakespeare_char/meta.pkl)
Initializing a new model from scratch
number of parameters: 25.21M
num decayed parameter tensors: 34, with 25,330,176 parameters
num non-decayed parameter tensors: 17, with 8,704 parameters
iter 770: loss 1.0853, time 62.12ms, mfu 12.65%
iter 780: loss 1.0523, time 62.18ms, mfu 12.77%
iter 790: loss 1.0475, time 62.02ms, mfu 12.88%
iter 800: loss 1.0284, time 62.11ms, mfu 12.98%
iter 810: loss 1.0251, time 62.13ms, mfu 13.06%
iter 820: loss 0.9806, time 62.17ms, mfu 13.14%
iter 830: loss 0.9463, time 62.12ms, mfu 13.21%
iter 840: loss 0.9432, time 62.19ms, mfu 13.27%
iter 850: loss 0.9712, time 62.02ms, mfu 13.33%
iter 860: loss 0.9273, time 62.11ms, mfu 13.39%
iter 870: loss 0.8767, time 62.15ms, mfu 13.43%
iter 880: loss 0.8965, time 62.19ms, mfu 13.47%
iter 890: loss 0.8838, time 62.11ms, mfu 13.51%
iter 900: loss 0.8949, time 62.25ms, mfu 13.54%
iter 910: loss 0.8675, time 61.99ms, mfu 13.57%
iter 920: loss 0.8552, time 62.20ms, mfu 13.60%
iter 930: loss 0.8612, time 62.08ms, mfu 13.63%
iter 940: loss 0.8171, time 62.01ms, mfu 13.65%
iter 950: loss 0.7894, time 62.35ms, mfu 13.67%
iter 960: loss 0.7704, time 62.09ms, mfu 13.68%
iter 970: loss 0.7732, time 62.12ms, mfu 13.70%
iter 980: loss 0.7412, time 62.13ms, mfu 13.72%
iter 990: loss 0.7213, time 62.13ms, mfu 13.73%
step 1000: train loss 0.5078, val loss 2.6296
iter 1000: loss 0.7015, time 8075.30ms, mfu 12.37%
iter 1010: loss 0.7027, time 62.05ms, mfu 12.52%
iter 1020: loss 0.6917, time 62.19ms, mfu 12.65%
iter 1030: loss 0.6496, time 62.14ms, mfu 12.77%
iter 1040: loss 0.6488, time 62.27ms, mfu 12.87%
iter 1050: loss 0.6458, time 62.09ms, mfu 12.97%
iter 1060: loss 0.6116, time 62.05ms, mfu 13.06%
iter 1070: loss 0.6087, time 62.11ms, mfu 13.14%
iter 1080: loss 0.5710, time 62.16ms, mfu 13.21%
iter 1090: loss 0.5865, time 62.11ms, mfu 13.27%
iter 1100: loss 0.5603, time 62.05ms, mfu 13.33%
iter 1110: loss 0.5509, time 62.33ms, mfu 13.38%
iter 1120: loss 0.5827, time 62.12ms, mfu 13.43%
iter 1130: loss 0.5098, time 62.12ms, mfu 13.47%
iter 1140: loss 0.4926, time 62.10ms, mfu 13.51%
iter 1150: loss 0.5261, time 62.14ms, mfu 13.54%
iter 1160: loss 0.4772, time 62.07ms, mfu 13.57%
iter 1170: loss 0.4770, time 62.25ms, mfu 13.60%
iter 1180: loss 0.4362, time 62.10ms, mfu 13.62%
iter 1190: loss 0.4554, time 62.17ms, mfu 13.64%
iter 1200: loss 0.4563, time 62.04ms, mfu 13.67%
iter 1210: loss 0.4307, time 62.01ms, mfu 13.69%
iter 1220: loss 0.4101, time 62.14ms, mfu 13.70%
iter 1230: loss 0.4248, time 62.10ms, mfu 13.72%
iter 1240: loss 0.3890, time 62.30ms, mfu 13.73%
step 1250: train loss 0.2004, val loss 3.2746
iter 1250: loss 0.4099, time 8074.20ms, mfu 12.37%
iter 1260: loss 0.3868, time 62.10ms, mfu 12.51%
iter 1270: loss 0.3758, time 62.02ms, mfu 12.65%
iter 1280: loss 0.3735, time 62.09ms, mfu 12.77%
iter 1290: loss 0.3834, time 62.17ms, mfu 12.88%
iter 1300: loss 0.3628, time 62.05ms, mfu 12.98%
iter 1310: loss 0.3533, time 62.07ms, mfu 13.06%
iter 1320: loss 0.3421, time 62.28ms, mfu 13.14%
iter 1330: loss 0.3445, time 62.15ms, mfu 13.21%
iter 1340: loss 0.3295, time 62.16ms, mfu 13.27%
iter 1350: loss 0.3191, time 62.02ms, mfu 13.33%
iter 1360: loss 0.3265, time 62.08ms, mfu 13.39%
iter 1370: loss 0.3205, time 62.36ms, mfu 13.43%
iter 1380: loss 0.3059, time 61.97ms, mfu 13.47%
iter 1390: loss 0.3128, time 62.31ms, mfu 13.51%
iter 1400: loss 0.2891, time 62.00ms, mfu 13.54%
iter 1410: loss 0.2941, time 62.11ms, mfu 13.57%
iter 1420: loss 0.3110, time 62.18ms, mfu 13.60%
iter 1430: loss 0.3070, time 62.15ms, mfu 13.62%
iter 1440: loss 0.2740, time 62.27ms, mfu 13.64%
iter 1450: loss 0.2653, time 62.04ms, mfu 13.67%
iter 1460: loss 0.2606, time 62.12ms, mfu 13.68%
iter 1470: loss 0.2731, time 62.26ms, mfu 13.70%
iter 1480: loss 0.2590, time 62.20ms, mfu 13.71%
iter 1490: loss 0.2527, time 62.06ms, mfu 13.73%
step 1500: train loss 0.1195, val loss 3.7282
iter 1500: loss 0.2671, time 8077.12ms, mfu 12.36%
iter 1510: loss 0.2539, time 62.16ms, mfu 12.51%
iter 1520: loss 0.2488, time 62.10ms, mfu 12.65%
iter 1530: loss 0.2464, time 62.07ms, mfu 12.77%
iter 1540: loss 0.2463, time 62.29ms, mfu 12.87%
iter 1550: loss 0.2275, time 62.07ms, mfu 12.97%
iter 1560: loss 0.2446, time 62.18ms, mfu 13.06%
iter 1570: loss 0.2300, time 62.10ms, mfu 13.14%
iter 1580: loss 0.2494, time 62.13ms, mfu 13.21%
iter 1590: loss 0.2313, time 62.09ms, mfu 13.27%
iter 1600: loss 0.2352, time 62.13ms, mfu 13.33%
iter 1610: loss 0.2269, time 62.16ms, mfu 13.38%
iter 1620: loss 0.2232, time 62.29ms, mfu 13.42%
iter 1630: loss 0.2231, time 62.25ms, mfu 13.46%
iter 1640: loss 0.2261, time 62.13ms, mfu 13.50%
iter 1650: loss 0.2236, time 62.27ms, mfu 13.53%
iter 1660: loss 0.2222, time 62.12ms, mfu 13.57%
iter 1670: loss 0.2234, time 62.21ms, mfu 13.59%
iter 1680: loss 0.2087, time 62.20ms, mfu 13.62%
iter 1690: loss 0.2102, time 62.03ms, mfu 13.64%
iter 1700: loss 0.2051, time 62.20ms, mfu 13.66%
iter 1710: loss 0.2073, time 62.26ms, mfu 13.68%
iter 1720: loss 0.2081, time 62.13ms, mfu 13.69%
iter 1730: loss 0.2012, time 62.28ms, mfu 13.71%
iter 1740: loss 0.2145, time 62.14ms, mfu 13.72%
step 1750: train loss 0.0978, val loss 4.0304
iter 1750: loss 0.2166, time 8073.67ms, mfu 12.36%
iter 1760: loss 0.2024, time 62.12ms, mfu 12.51%
iter 1770: loss 0.2086, time 62.20ms, mfu 12.64%
iter 1780: loss 0.2002, time 62.07ms, mfu 12.76%
iter 1790: loss 0.2083, time 62.20ms, mfu 12.87%
iter 1800: loss 0.1930, time 62.05ms, mfu 12.97%
iter 1810: loss 0.1958, time 62.15ms, mfu 13.06%
iter 1820: loss 0.1775, time 62.20ms, mfu 13.13%
iter 1830: loss 0.1913, time 62.24ms, mfu 13.20%
iter 1840: loss 0.1835, time 62.06ms, mfu 13.27%
iter 1850: loss 0.1808, time 62.03ms, mfu 13.33%
iter 1860: loss 0.1914, time 62.11ms, mfu 13.38%
iter 1870: loss 0.1806, time 62.18ms, mfu 13.43%
iter 1880: loss 0.1799, time 62.16ms, mfu 13.47%
iter 1890: loss 0.1815, time 62.18ms, mfu 13.50%
iter 1900: loss 0.1756, time 62.05ms, mfu 13.54%
iter 1910: loss 0.1741, time 62.03ms, mfu 13.57%
iter 1920: loss 0.1736, time 62.15ms, mfu 13.60%
iter 1930: loss 0.1842, time 62.05ms, mfu 13.63%
iter 1940: loss 0.1763, time 62.13ms, mfu 13.65%
iter 1950: loss 0.1750, time 62.15ms, mfu 13.67%
iter 1960: loss 0.1676, time 62.14ms, mfu 13.69%
iter 1970: loss 0.1791, time 62.14ms, mfu 13.70%
iter 1980: loss 0.1646, time 62.10ms, mfu 13.72%
iter 1990: loss 0.1717, time 62.14ms, mfu 13.73%
step 2000: train loss 0.0857, val loss 4.2382
iter 2000: loss 0.1662, time 8075.52ms, mfu 12.37%
iter 2010: loss 0.1753, time 62.17ms, mfu 12.51%
iter 2020: loss 0.1639, time 62.18ms, mfu 12.65%
iter 2030: loss 0.1644, time 62.08ms, mfu 12.77%
iter 2040: loss 0.1598, time 62.12ms, mfu 12.88%
iter 2050: loss 0.1601, time 62.19ms, mfu 12.97%
iter 2060: loss 0.1654, time 62.17ms, mfu 13.06%
iter 2070: loss 0.1561, time 62.05ms, mfu 13.14%
iter 2080: loss 0.1590, time 62.30ms, mfu 13.21%
iter 2090: loss 0.1608, time 62.05ms, mfu 13.27%
iter 2100: loss 0.1591, time 62.16ms, mfu 13.33%
iter 2110: loss 0.1557, time 62.12ms, mfu 13.38%
iter 2120: loss 0.1546, time 62.02ms, mfu 13.43%
iter 2130: loss 0.1426, time 62.29ms, mfu 13.47%
iter 2140: loss 0.1658, time 62.08ms, mfu 13.51%
iter 2150: loss 0.1462, time 62.06ms, mfu 13.54%
iter 2160: loss 0.1471, time 62.18ms, mfu 13.57%
iter 2170: loss 0.1509, time 62.14ms, mfu 13.60%
iter 2180: loss 0.1397, time 62.10ms, mfu 13.62%
iter 2190: loss 0.1461, time 62.28ms, mfu 13.64%
iter 2200: loss 0.1433, time 62.16ms, mfu 13.66%
iter 2210: loss 0.1403, time 62.18ms, mfu 13.68%
iter 2220: loss 0.1439, time 62.06ms, mfu 13.70%
iter 2230: loss 0.1392, time 62.23ms, mfu 13.71%
iter 2240: loss 0.1503, time 62.02ms, mfu 13.73%
step 2250: train loss 0.0772, val loss 4.4986
iter 2250: loss 0.1437, time 8074.92ms, mfu 12.36%
iter 2260: loss 0.1510, time 62.18ms, mfu 12.51%
iter 2270: loss 0.1458, time 62.12ms, mfu 12.65%
iter 2280: loss 0.1446, time 62.10ms, mfu 12.77%
iter 2290: loss 0.1402, time 62.12ms, mfu 12.87%
iter 2300: loss 0.1344, time 62.12ms, mfu 12.97%
iter 2310: loss 0.1412, time 62.30ms, mfu 13.06%
iter 2320: loss 0.1379, time 62.19ms, mfu 13.13%
iter 2330: loss 0.1431, time 62.08ms, mfu 13.21%
iter 2340: loss 0.1366, time 62.25ms, mfu 13.27%
iter 2350: loss 0.1415, time 62.12ms, mfu 13.33%
iter 2360: loss 0.1393, time 62.07ms, mfu 13.38%
iter 2370: loss 0.1380, time 62.14ms, mfu 13.43%
iter 2380: loss 0.1330, time 62.07ms, mfu 13.47%
iter 2390: loss 0.1292, time 62.20ms, mfu 13.51%
iter 2400: loss 0.1328, time 62.37ms, mfu 13.53%
iter 2410: loss 0.1337, time 62.03ms, mfu 13.57%
iter 2420: loss 0.1337, time 62.09ms, mfu 13.60%
iter 2430: loss 0.1292, time 62.31ms, mfu 13.62%
iter 2440: loss 0.1274, time 62.09ms, mfu 13.64%
iter 2450: loss 0.1300, time 62.10ms, mfu 13.66%
iter 2460: loss 0.1264, time 62.32ms, mfu 13.68%
iter 2470: loss 0.1263, time 62.08ms, mfu 13.70%
iter 2480: loss 0.1245, time 62.31ms, mfu 13.71%
iter 2490: loss 0.1193, time 61.95ms, mfu 13.72%
step 2500: train loss 0.0734, val loss 4.5973
iter 2500: loss 0.1269, time 8073.74ms, mfu 12.36%
iter 2510: loss 0.1261, time 62.26ms, mfu 12.51%
iter 2520: loss 0.1247, time 62.07ms, mfu 12.64%
iter 2530: loss 0.1276, time 62.18ms, mfu 12.76%
iter 2540: loss 0.1226, time 62.08ms, mfu 12.87%
iter 2550: loss 0.1212, time 62.11ms, mfu 12.97%
iter 2560: loss 0.1194, time 62.16ms, mfu 13.06%
iter 2570: loss 0.1218, time 62.23ms, mfu 13.13%
iter 2580: loss 0.1161, time 62.04ms, mfu 13.21%
iter 2590: loss 0.1236, time 62.15ms, mfu 13.27%
iter 2600: loss 0.1199, time 61.98ms, mfu 13.33%
iter 2610: loss 0.1160, time 62.03ms, mfu 13.39%
iter 2620: loss 0.1115, time 62.13ms, mfu 13.43%
iter 2630: loss 0.1187, time 62.14ms, mfu 13.47%
iter 2640: loss 0.1178, time 62.19ms, mfu 13.51%
iter 2650: loss 0.1233, time 62.13ms, mfu 13.54%
iter 2660: loss 0.1191, time 62.14ms, mfu 13.57%
iter 2670: loss 0.1188, time 62.02ms, mfu 13.60%
iter 2680: loss 0.1152, time 62.23ms, mfu 13.63%
iter 2690: loss 0.1145, time 62.10ms, mfu 13.65%
iter 2700: loss 0.1152, time 62.11ms, mfu 13.67%
iter 2710: loss 0.1116, time 62.00ms, mfu 13.69%
iter 2720: loss 0.1102, time 62.05ms, mfu 13.71%
iter 2730: loss 0.1126, time 62.07ms, mfu 13.72%
iter 2740: loss 0.1136, time 62.17ms, mfu 13.73%
step 2750: train loss 0.0679, val loss 4.7992
iter 2750: loss 0.1150, time 8076.58ms, mfu 12.37%
iter 2760: loss 0.1113, time 62.07ms, mfu 12.52%
iter 2770: loss 0.1134, time 62.23ms, mfu 12.65%
iter 2780: loss 0.1148, time 62.13ms, mfu 12.77%
iter 2790: loss 0.1055, time 62.16ms, mfu 12.88%
iter 2800: loss 0.1095, time 62.20ms, mfu 12.97%
iter 2810: loss 0.1144, time 62.10ms, mfu 13.06%
iter 2820: loss 0.1123, time 62.26ms, mfu 13.14%
iter 2830: loss 0.1107, time 62.04ms, mfu 13.21%
iter 2840: loss 0.1080, time 62.04ms, mfu 13.28%
iter 2850: loss 0.1036, time 62.14ms, mfu 13.33%
iter 2860: loss 0.1048, time 62.11ms, mfu 13.38%
iter 2870: loss 0.1103, time 62.21ms, mfu 13.43%
iter 2880: loss 0.1001, time 62.01ms, mfu 13.47%
iter 2890: loss 0.1106, time 62.07ms, mfu 13.51%
iter 2900: loss 0.1016, time 62.33ms, mfu 13.54%
iter 2910: loss 0.1039, time 62.21ms, mfu 13.57%
iter 2920: loss 0.1011, time 62.13ms, mfu 13.60%
iter 2930: loss 0.1042, time 62.09ms, mfu 13.62%
iter 2940: loss 0.1072, time 62.01ms, mfu 13.65%
iter 2950: loss 0.1006, time 62.17ms, mfu 13.67%
iter 2960: loss 0.1019, time 61.94ms, mfu 13.69%
iter 2970: loss 0.1120, time 62.11ms, mfu 13.71%
iter 2980: loss 0.0974, time 62.22ms, mfu 13.72%
iter 2990: loss 0.1002, time 62.06ms, mfu 13.73%
step 3000: train loss 0.0652, val loss 4.9244
iter 3000: loss 0.0998, time 8077.39ms, mfu 12.37%
iter 3010: loss 0.1028, time 62.03ms, mfu 12.52%
iter 3020: loss 0.1029, time 62.27ms, mfu 12.65%
iter 3030: loss 0.1019, time 62.08ms, mfu 12.77%
iter 3040: loss 0.0981, time 62.25ms, mfu 12.88%
iter 3050: loss 0.0990, time 62.10ms, mfu 12.97%
iter 3060: loss 0.0964, time 62.20ms, mfu 13.06%
iter 3070: loss 0.0992, time 62.18ms, mfu 13.14%
iter 3080: loss 0.0899, time 62.18ms, mfu 13.21%
iter 3090: loss 0.0947, time 62.08ms, mfu 13.27%
iter 3100: loss 0.0934, time 62.12ms, mfu 13.33%
iter 3110: loss 0.0960, time 62.08ms, mfu 13.38%
iter 3120: loss 0.0977, time 62.01ms, mfu 13.43%
iter 3130: loss 0.0942, time 62.12ms, mfu 13.47%
iter 3140: loss 0.0991, time 62.09ms, mfu 13.51%
iter 3150: loss 0.0957, time 62.18ms, mfu 13.54%
iter 3160: loss 0.0988, time 62.12ms, mfu 13.57%
iter 3170: loss 0.0906, time 62.14ms, mfu 13.60%
iter 3180: loss 0.0938, time 62.14ms, mfu 13.63%
iter 3190: loss 0.0938, time 62.04ms, mfu 13.65%
iter 3200: loss 0.0977, time 62.12ms, mfu 13.67%
iter 3210: loss 0.0985, time 62.17ms, mfu 13.69%
iter 3220: loss 0.0932, time 62.05ms, mfu 13.70%
iter 3230: loss 0.0952, time 62.23ms, mfu 13.72%
iter 3240: loss 0.0936, time 62.21ms, mfu 13.73%
step 3250: train loss 0.0618, val loss 5.0008
iter 3250: loss 0.0906, time 8076.61ms, mfu 12.37%
iter 3260: loss 0.0981, time 62.13ms, mfu 12.51%
iter 3270: loss 0.0822, time 62.23ms, mfu 12.64%
iter 3280: loss 0.0923, time 62.23ms, mfu 12.76%
iter 3290: loss 0.0920, time 62.19ms, mfu 12.87%
iter 3300: loss 0.0908, time 61.98ms, mfu 12.97%
iter 3310: loss 0.0885, time 62.13ms, mfu 13.06%
iter 3320: loss 0.0874, time 62.19ms, mfu 13.14%
iter 3330: loss 0.0827, time 62.06ms, mfu 13.21%
iter 3340: loss 0.0882, time 62.26ms, mfu 13.27%
iter 3350: loss 0.0882, time 61.94ms, mfu 13.33%
iter 3360: loss 0.0867, time 62.15ms, mfu 13.38%
iter 3370: loss 0.0850, time 62.20ms, mfu 13.43%
iter 3380: loss 0.0833, time 61.98ms, mfu 13.47%
iter 3390: loss 0.0912, time 62.19ms, mfu 13.51%
iter 3400: loss 0.0864, time 61.95ms, mfu 13.55%
iter 3410: loss 0.0853, time 62.08ms, mfu 13.58%
iter 3420: loss 0.0844, time 62.30ms, mfu 13.60%
iter 3430: loss 0.0844, time 62.06ms, mfu 13.63%
iter 3440: loss 0.0872, time 62.13ms, mfu 13.65%
iter 3450: loss 0.0836, time 62.35ms, mfu 13.66%
iter 3460: loss 0.0919, time 62.09ms, mfu 13.68%
iter 3470: loss 0.0837, time 62.24ms, mfu 13.70%
iter 3480: loss 0.0850, time 62.06ms, mfu 13.71%
iter 3490: loss 0.0853, time 62.10ms, mfu 13.73%
step 3500: train loss 0.0601, val loss 5.1069
iter 3500: loss 0.0860, time 8074.99ms, mfu 12.37%
iter 3510: loss 0.0826, time 62.19ms, mfu 12.51%
iter 3520: loss 0.0859, time 62.23ms, mfu 12.64%
iter 3530: loss 0.0812, time 62.10ms, mfu 12.76%
iter 3540: loss 0.0789, time 62.06ms, mfu 12.87%
iter 3550: loss 0.0871, time 62.13ms, mfu 12.97%
iter 3560: loss 0.0837, time 62.12ms, mfu 13.06%
iter 3570: loss 0.0830, time 62.16ms, mfu 13.14%
iter 3580: loss 0.0800, time 62.02ms, mfu 13.21%
iter 3590: loss 0.0893, time 62.18ms, mfu 13.27%
iter 3600: loss 0.0826, time 62.12ms, mfu 13.33%
iter 3610: loss 0.0805, time 62.02ms, mfu 13.39%
iter 3620: loss 0.0809, time 62.24ms, mfu 13.43%
iter 3630: loss 0.0817, time 62.07ms, mfu 13.47%
iter 3640: loss 0.0861, time 62.16ms, mfu 13.51%
iter 3650: loss 0.0827, time 62.03ms, mfu 13.54%
iter 3660: loss 0.0809, time 62.08ms, mfu 13.58%
iter 3670: loss 0.0787, time 62.36ms, mfu 13.60%
iter 3680: loss 0.0794, time 62.07ms, mfu 13.62%
iter 3690: loss 0.0811, time 62.14ms, mfu 13.65%
iter 3700: loss 0.0799, time 62.03ms, mfu 13.67%
iter 3710: loss 0.0765, time 61.99ms, mfu 13.69%
iter 3720: loss 0.0763, time 62.36ms, mfu 13.70%
iter 3730: loss 0.0788, time 61.94ms, mfu 13.72%
iter 3740: loss 0.0786, time 62.13ms, mfu 13.73%
step 3750: train loss 0.0578, val loss 5.2662
iter 3750: loss 0.0793, time 8074.66ms, mfu 12.37%
iter 3760: loss 0.0790, time 62.08ms, mfu 12.52%
iter 3770: loss 0.0822, time 62.08ms, mfu 12.65%
iter 3780: loss 0.0810, time 62.09ms, mfu 12.77%
iter 3790: loss 0.0724, time 62.18ms, mfu 12.88%
iter 3800: loss 0.0754, time 61.96ms, mfu 12.98%
iter 3810: loss 0.0799, time 62.29ms, mfu 13.06%
iter 3820: loss 0.0816, time 61.95ms, mfu 13.15%
iter 3830: loss 0.0796, time 62.22ms, mfu 13.21%
iter 3840: loss 0.0785, time 62.27ms, mfu 13.27%
iter 3850: loss 0.0799, time 62.03ms, mfu 13.33%
iter 3860: loss 0.0788, time 62.20ms, mfu 13.38%
